Frame Number,Timestamp,Vehicle ID,Vehicle BBox,Plate BBox,Plate Text,Plate Confidence,Vehicle Image Path,Plate Image Path
569,00:00:09,23,"(730, 0, 848, 129)","(638, 75, 708, 103)",GJ0EPG6D84,0.043474397007648345,E:/github/license_plate_detections/vehicle_image/569_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/569_23_plate_rotated.jpg
572,00:00:09,12,"(25, 0, 393, 239)","(193, 118, 295, 151)",GJ06LK4617,0.05324319533248303,E:/github/license_plate_detections/vehicle_image/572_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/572_12_plate_rotated.jpg
573,00:00:09,12,"(22, 0, 390, 240)","(191, 118, 293, 151)",7G30GLK461,0.18922659037234082,E:/github/license_plate_detections/vehicle_image/573_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/573_12_plate_rotated.jpg
576,00:00:09,23,"(720, 0, 848, 133)","(623, 79, 694, 108)",GJ00PGEDD1,0.04644529901672684,E:/github/license_plate_detections/vehicle_image/576_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/576_23_plate_rotated.jpg
577,00:00:09,23,"(715, 0, 848, 133)","(620, 79, 691, 108)",GJ06PG6220,0.02878411740236442,E:/github/license_plate_detections/vehicle_image/577_23_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/577_23_plate_rotated.jpg
582,00:00:09,19,"(301, 0, 718, 177)","(605, 80, 677, 108)",GJ46PG63B4,0.029220874211802278,E:/github/license_plate_detections/vehicle_image/582_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/582_19_plate_rotated.jpg
583,00:00:09,19,"(296, 0, 715, 177)","(602, 80, 674, 108)",GJ06PGBD80,0.014108500079677143,E:/github/license_plate_detections/vehicle_image/583_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/583_19_plate_rotated.jpg
587,00:00:09,19,"(288, 0, 705, 176)","(592, 79, 663, 108)",GJ06PG8184,0.23488656504416325,E:/github/license_plate_detections/vehicle_image/587_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/587_19_plate_rotated.jpg
589,00:00:09,19,"(280, 0, 699, 177)","(585, 79, 657, 108)",GJ06PGEDA4,0.14595077385255134,E:/github/license_plate_detections/vehicle_image/589_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/589_19_plate_rotated.jpg
590,00:00:09,19,"(275, 0, 697, 177)","(582, 79, 654, 109)",GJ06PGEDA6,0.09866593028062998,E:/github/license_plate_detections/vehicle_image/590_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/590_19_plate_rotated.jpg
591,00:00:09,19,"(272, 0, 693, 177)","(579, 79, 650, 107)",GU06PG0DA6,0.01566242694908628,E:/github/license_plate_detections/vehicle_image/591_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/591_19_plate_rotated.jpg
592,00:00:09,19,"(268, 0, 690, 177)","(576, 78, 648, 109)",GJ06PGE306,0.030855061713639654,E:/github/license_plate_detections/vehicle_image/592_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/592_19_plate_rotated.jpg
593,00:00:09,19,"(265, 0, 688, 177)","(573, 78, 645, 108)",GJ06PGB306,0.02357447714320216,E:/github/license_plate_detections/vehicle_image/593_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/593_19_plate_rotated.jpg
593,00:00:09,12,"(1, 0, 326, 234)","(114, 125, 223, 160)",GJ06LK46TF,0.1813844893202484,E:/github/license_plate_detections/vehicle_image/593_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/593_12_plate_rotated.jpg
594,00:00:09,12,"(1, 0, 323, 228)","(111, 125, 220, 161)",GJ06LK4617,0.4800476620816049,E:/github/license_plate_detections/vehicle_image/594_12_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/594_12_plate_rotated.jpg
594,00:00:09,19,"(260, 0, 686, 177)","(571, 79, 643, 107)",GJ06PGB380,0.004233747062881301,E:/github/license_plate_detections/vehicle_image/594_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/594_19_plate_rotated.jpg
596,00:00:09,19,"(252, 0, 682, 178)","(565, 78, 638, 107)",GU06PGB084,0.01006958778460397,E:/github/license_plate_detections/vehicle_image/596_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/596_19_plate_rotated.jpg
598,00:00:09,19,"(246, 0, 676, 178)","(559, 79, 631, 107)",GJ06PG83EC,0.16471613546912692,E:/github/license_plate_detections/vehicle_image/598_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/598_19_plate_rotated.jpg
600,00:00:10,19,"(241, 0, 669, 179)","(553, 78, 626, 108)",GJ46PG8286,0.13755461925797044,E:/github/license_plate_detections/vehicle_image/600_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/600_19_plate_rotated.jpg
601,00:00:10,19,"(240, 0, 667, 179)","(550, 80, 623, 109)",GJ06PGDBE6,0.024513202323250546,E:/github/license_plate_detections/vehicle_image/601_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/601_19_plate_rotated.jpg
602,00:00:10,19,"(241, 0, 664, 180)","(547, 80, 619, 109)",QJ06PGE986,0.1808021747685227,E:/github/license_plate_detections/vehicle_image/602_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/602_19_plate_rotated.jpg
605,00:00:10,19,"(232, 0, 656, 182)","(538, 82, 611, 111)",GJ06PG8200,0.11962884983342,E:/github/license_plate_detections/vehicle_image/605_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/605_19_plate_rotated.jpg
606,00:00:10,19,"(229, 0, 653, 183)","(535, 82, 608, 112)",GJD6PG83BD,0.02360484555228332,E:/github/license_plate_detections/vehicle_image/606_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/606_19_plate_rotated.jpg
607,00:00:10,19,"(225, 0, 649, 183)","(531, 82, 605, 112)",GJ06FG8380,0.36912787467038766,E:/github/license_plate_detections/vehicle_image/607_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/607_19_plate_rotated.jpg
609,00:00:10,19,"(219, 0, 644, 183)","(525, 83, 598, 112)",GJ06PGE38C,0.044199166932220535,E:/github/license_plate_detections/vehicle_image/609_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/609_19_plate_rotated.jpg
611,00:00:10,19,"(216, 0, 638, 185)","(517, 84, 592, 113)",GJ06PG0384,0.15848407806608036,E:/github/license_plate_detections/vehicle_image/611_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/611_19_plate_rotated.jpg
612,00:00:10,19,"(214, 0, 635, 185)","(514, 85, 589, 113)",GU06PQB384,0.008328223459634946,E:/github/license_plate_detections/vehicle_image/612_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/612_19_plate_rotated.jpg
614,00:00:10,19,"(208, 0, 632, 187)","(510, 85, 585, 115)",GJ06PG9296,0.06067062875058967,E:/github/license_plate_detections/vehicle_image/614_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/614_19_plate_rotated.jpg
616,00:00:10,19,"(205, 0, 626, 188)","(504, 86, 579, 116)",GV06PGA384,0.17106235970418257,E:/github/license_plate_detections/vehicle_image/616_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/616_19_plate_rotated.jpg
617,00:00:10,19,"(203, 0, 624, 189)","(501, 88, 576, 116)",QU06FGE386,0.05721678572247789,E:/github/license_plate_detections/vehicle_image/617_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/617_19_plate_rotated.jpg
618,00:00:10,19,"(201, 0, 620, 189)","(498, 87, 573, 117)",GJ06PG8284,0.2950504745760764,E:/github/license_plate_detections/vehicle_image/618_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/618_19_plate_rotated.jpg
619,00:00:10,19,"(199, 0, 618, 189)","(495, 88, 570, 118)",GJ06PG8384,0.31064881237129943,E:/github/license_plate_detections/vehicle_image/619_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/619_19_plate_rotated.jpg
620,00:00:10,19,"(196, 0, 615, 190)","(492, 88, 568, 118)",GJ0EPG8284,0.03773431088647499,E:/github/license_plate_detections/vehicle_image/620_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/620_19_plate_rotated.jpg
621,00:00:10,19,"(196, 0, 613, 190)","(489, 89, 566, 118)",GJ06PO8284,0.055329435388711365,E:/github/license_plate_detections/vehicle_image/621_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/621_19_plate_rotated.jpg
622,00:00:10,19,"(194, 0, 612, 191)","(488, 90, 563, 119)",GJ06PGB38C,0.2351167793613092,E:/github/license_plate_detections/vehicle_image/622_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/622_19_plate_rotated.jpg
623,00:00:10,19,"(193, 0, 610, 191)","(487, 90, 562, 119)",GJ06PGB386,0.21003324399280682,E:/github/license_plate_detections/vehicle_image/623_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/623_19_plate_rotated.jpg
626,00:00:10,19,"(188, 0, 606, 192)","(481, 90, 556, 120)",SL06PG8380,0.2675911864979797,E:/github/license_plate_detections/vehicle_image/626_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/626_19_plate_rotated.jpg
627,00:00:10,19,"(186, 0, 604, 192)","(478, 90, 555, 120)",GJ06PG83E0,0.13506520572640066,E:/github/license_plate_detections/vehicle_image/627_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/627_19_plate_rotated.jpg
628,00:00:10,19,"(184, 0, 602, 192)","(475, 90, 552, 120)",GJ06PG83EC,0.07477455314154072,E:/github/license_plate_detections/vehicle_image/628_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/628_19_plate_rotated.jpg
629,00:00:10,19,"(181, 0, 600, 192)","(472, 89, 549, 119)",GU06PG638C,0.27629662300908436,E:/github/license_plate_detections/vehicle_image/629_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/629_19_plate_rotated.jpg
632,00:00:10,19,"(177, 0, 594, 192)","(465, 89, 543, 118)",GU00PG8386,0.04519363326017979,E:/github/license_plate_detections/vehicle_image/632_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/632_19_plate_rotated.jpg
633,00:00:10,19,"(175, 0, 591, 192)","(463, 89, 539, 118)",GJ00PG0386,0.014817469924347562,E:/github/license_plate_detections/vehicle_image/633_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/633_19_plate_rotated.jpg
634,00:00:10,19,"(173, 0, 589, 192)","(460, 89, 537, 119)",GJ06PQ638C,0.03330995308722604,E:/github/license_plate_detections/vehicle_image/634_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/634_19_plate_rotated.jpg
635,00:00:10,19,"(171, 0, 587, 192)","(457, 90, 535, 119)",GJ06PG8180,0.10094768698534327,E:/github/license_plate_detections/vehicle_image/635_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/635_19_plate_rotated.jpg
637,00:00:10,19,"(168, 0, 583, 193)","(452, 89, 531, 119)",GU0EPG8300,0.04646155220216997,E:/github/license_plate_detections/vehicle_image/637_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/637_19_plate_rotated.jpg
638,00:00:10,19,"(166, 0, 581, 192)","(450, 89, 528, 118)",SJ06PG0281,0.06471896384739388,E:/github/license_plate_detections/vehicle_image/638_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/638_19_plate_rotated.jpg
640,00:00:10,19,"(163, 0, 577, 193)","(445, 89, 524, 118)",GJ06PG8284,0.22202855044388772,E:/github/license_plate_detections/vehicle_image/640_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/640_19_plate_rotated.jpg
641,00:00:10,19,"(160, 0, 575, 193)","(443, 89, 522, 118)",SJ06PG8294,0.1988290271105689,E:/github/license_plate_detections/vehicle_image/641_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/641_19_plate_rotated.jpg
642,00:00:10,19,"(159, 0, 573, 192)","(441, 89, 520, 118)",GJ06PGB280,0.0955803634287923,E:/github/license_plate_detections/vehicle_image/642_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/642_19_plate_rotated.jpg
643,00:00:10,19,"(157, 0, 571, 193)","(439, 89, 517, 119)",GJ06PG8380,0.014578491094994957,E:/github/license_plate_detections/vehicle_image/643_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/643_19_plate_rotated.jpg
644,00:00:10,19,"(155, 0, 569, 193)","(436, 89, 515, 118)",GJ06PGEZ84,0.025459936547574603,E:/github/license_plate_detections/vehicle_image/644_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/644_19_plate_rotated.jpg
646,00:00:10,19,"(152, 0, 565, 194)","(430, 91, 510, 120)",GJ06PG8280,0.1047659480239297,E:/github/license_plate_detections/vehicle_image/646_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/646_19_plate_rotated.jpg
648,00:00:10,19,"(148, 0, 561, 194)","(426, 91, 506, 120)",GJ06PGE2B0,0.05902528503511617,E:/github/license_plate_detections/vehicle_image/648_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/648_19_plate_rotated.jpg
649,00:00:10,19,"(146, 0, 560, 195)","(424, 91, 504, 120)",GJ06PGE384,0.13982259340641695,E:/github/license_plate_detections/vehicle_image/649_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/649_19_plate_rotated.jpg
650,00:00:10,19,"(144, 0, 558, 195)","(421, 92, 501, 121)",GJ06PG8284,0.24564783713932092,E:/github/license_plate_detections/vehicle_image/650_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/650_19_plate_rotated.jpg
651,00:00:10,19,"(142, 0, 556, 196)","(419, 93, 499, 122)",GJ06PG8384,0.38119291670416633,E:/github/license_plate_detections/vehicle_image/651_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/651_19_plate_rotated.jpg
652,00:00:10,19,"(139, 0, 553, 197)","(416, 94, 496, 123)",GU06PG8280,0.24874831307465015,E:/github/license_plate_detections/vehicle_image/652_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/652_19_plate_rotated.jpg
653,00:00:10,19,"(138, 0, 551, 197)","(413, 94, 494, 123)",GJ06PGE280,0.2026117980791368,E:/github/license_plate_detections/vehicle_image/653_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/653_19_plate_rotated.jpg
655,00:00:10,19,"(135, 0, 546, 198)","(408, 94, 490, 125)",GUD6PGE3B4,0.032670328328968,E:/github/license_plate_detections/vehicle_image/655_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/655_19_plate_rotated.jpg
656,00:00:10,19,"(133, 0, 544, 199)","(405, 95, 487, 125)",GU06FGE38C,0.06263092329643624,E:/github/license_plate_detections/vehicle_image/656_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/656_19_plate_rotated.jpg
657,00:00:10,19,"(131, 0, 542, 199)","(403, 96, 485, 126)",GJ06PG838C,0.03511443145006141,E:/github/license_plate_detections/vehicle_image/657_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/657_19_plate_rotated.jpg
658,00:00:10,19,"(129, 0, 541, 200)","(401, 96, 482, 126)",GJ06PG8280,0.2549385189285615,E:/github/license_plate_detections/vehicle_image/658_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/658_19_plate_rotated.jpg
659,00:00:10,19,"(127, 0, 539, 200)","(398, 96, 480, 126)",GJ06PG8380,0.23591014529806895,E:/github/license_plate_detections/vehicle_image/659_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/659_19_plate_rotated.jpg
660,00:00:11,19,"(125, 0, 537, 200)","(395, 96, 478, 126)",GU00PG8ZED,0.04313640108813856,E:/github/license_plate_detections/vehicle_image/660_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/660_19_plate_rotated.jpg
661,00:00:11,19,"(124, 0, 534, 201)","(392, 97, 475, 126)",GJ06POE384,0.16515644340688923,E:/github/license_plate_detections/vehicle_image/661_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/661_19_plate_rotated.jpg
662,00:00:11,19,"(122, 0, 531, 201)","(389, 97, 473, 127)",GU06PG8284,0.09967762687499052,E:/github/license_plate_detections/vehicle_image/662_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/662_19_plate_rotated.jpg
663,00:00:11,19,"(120, 0, 529, 202)","(387, 98, 471, 129)",GJ06PG8284,0.4070853117048457,E:/github/license_plate_detections/vehicle_image/663_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/663_19_plate_rotated.jpg
664,00:00:11,19,"(119, 0, 527, 202)","(384, 100, 468, 129)",GJ06PG838C,0.013325715082038229,E:/github/license_plate_detections/vehicle_image/664_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/664_19_plate_rotated.jpg
665,00:00:11,19,"(117, 0, 525, 204)","(382, 100, 465, 129)",GU06PGB28C,0.11500322910909659,E:/github/license_plate_detections/vehicle_image/665_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/665_19_plate_rotated.jpg
667,00:00:11,19,"(115, 0, 521, 205)","(377, 101, 461, 131)",GJ06POED8D,0.0519697157110422,E:/github/license_plate_detections/vehicle_image/667_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/667_19_plate_rotated.jpg
668,00:00:11,19,"(114, 0, 519, 206)","(376, 102, 459, 131)",GU06PCE285,0.036610747404358185,E:/github/license_plate_detections/vehicle_image/668_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/668_19_plate_rotated.jpg
669,00:00:11,19,"(112, 0, 517, 206)","(373, 103, 457, 132)",GJ06PG8280,0.12213074199119167,E:/github/license_plate_detections/vehicle_image/669_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/669_19_plate_rotated.jpg
670,00:00:11,19,"(110, 0, 515, 207)","(369, 104, 454, 133)",GU06PGE3BD,0.09298439641410493,E:/github/license_plate_detections/vehicle_image/670_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/670_19_plate_rotated.jpg
673,00:00:11,19,"(104, 0, 508, 210)","(361, 107, 446, 136)",GU06PGEDB4,0.036288442400841454,E:/github/license_plate_detections/vehicle_image/673_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/673_19_plate_rotated.jpg
675,00:00:11,19,"(100, 0, 503, 213)","(356, 108, 441, 138)",7U06PGE2B4,0.08769516642478035,E:/github/license_plate_detections/vehicle_image/675_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/675_19_plate_rotated.jpg
676,00:00:11,19,"(99, 0, 501, 213)","(353, 109, 438, 139)",7U06PG8386,0.044598155692121014,E:/github/license_plate_detections/vehicle_image/676_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/676_19_plate_rotated.jpg
679,00:00:11,19,"(95, 0, 494, 216)","(345, 113, 432, 141)",GJ06PG8380,0.07292090840768756,E:/github/license_plate_detections/vehicle_image/679_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/679_19_plate_rotated.jpg
680,00:00:11,19,"(94, 1, 493, 217)","(342, 113, 429, 142)",GJ06PGE280,0.30902493288956145,E:/github/license_plate_detections/vehicle_image/680_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/680_19_plate_rotated.jpg
681,00:00:11,19,"(91, 1, 490, 218)","(340, 115, 426, 143)",GJ06PQ8180,0.2399141859012456,E:/github/license_plate_detections/vehicle_image/681_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/681_19_plate_rotated.jpg
682,00:00:11,19,"(89, 0, 487, 219)","(338, 115, 423, 144)",GJ06PG92EC,0.0979352949411689,E:/github/license_plate_detections/vehicle_image/682_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/682_19_plate_rotated.jpg
683,00:00:11,19,"(87, 0, 486, 220)","(334, 116, 421, 146)",GJ06PG8284,0.14110855132701955,E:/github/license_plate_detections/vehicle_image/683_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/683_19_plate_rotated.jpg
684,00:00:11,19,"(83, 0, 482, 221)","(331, 118, 417, 147)",GJ06PQ83E6,0.023628416706057656,E:/github/license_plate_detections/vehicle_image/684_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/684_19_plate_rotated.jpg
685,00:00:11,19,"(79, 0, 480, 223)","(328, 119, 414, 148)",GJ06PG8284,0.19136135453157738,E:/github/license_plate_detections/vehicle_image/685_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/685_19_plate_rotated.jpg
686,00:00:11,19,"(79, 0, 477, 223)","(325, 119, 411, 148)",GJ06PGE3EC,0.05317213896775696,E:/github/license_plate_detections/vehicle_image/686_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/686_19_plate_rotated.jpg
687,00:00:11,19,"(78, 0, 476, 224)","(322, 120, 410, 150)",GJ06PO8284,0.03907731384118336,E:/github/license_plate_detections/vehicle_image/687_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/687_19_plate_rotated.jpg
688,00:00:11,19,"(77, 0, 473, 225)","(319, 121, 407, 150)",GJ06FO8D8C,0.03403404317202322,E:/github/license_plate_detections/vehicle_image/688_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/688_19_plate_rotated.jpg
689,00:00:11,19,"(76, 0, 472, 225)","(317, 121, 404, 149)",GJ06PG838C,0.20151147794269464,E:/github/license_plate_detections/vehicle_image/689_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/689_19_plate_rotated.jpg
690,00:00:11,19,"(75, 0, 469, 224)","(314, 120, 403, 151)",GU06POE284,0.0981796651604913,E:/github/license_plate_detections/vehicle_image/690_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/690_19_plate_rotated.jpg
691,00:00:11,19,"(74, 0, 467, 225)","(311, 120, 401, 151)",GU06PGA380,0.03691850633425705,E:/github/license_plate_detections/vehicle_image/691_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/691_19_plate_rotated.jpg
692,00:00:11,19,"(72, 0, 465, 225)","(309, 121, 398, 151)",GJ06PG9380,0.1273961695928301,E:/github/license_plate_detections/vehicle_image/692_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/692_19_plate_rotated.jpg
693,00:00:11,19,"(71, 0, 464, 225)","(307, 121, 395, 150)",7U06PG9280,0.10534455234182148,E:/github/license_plate_detections/vehicle_image/693_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/693_19_plate_rotated.jpg
695,00:00:11,19,"(69, 0, 460, 226)","(301, 123, 391, 151)",GU06PG8284,0.17764362754791718,E:/github/license_plate_detections/vehicle_image/695_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/695_19_plate_rotated.jpg
696,00:00:11,19,"(68, 0, 458, 226)","(299, 122, 389, 152)",GJ06PGE20D,0.04552559137354948,E:/github/license_plate_detections/vehicle_image/696_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/696_19_plate_rotated.jpg
697,00:00:11,19,"(67, 1, 456, 225)","(297, 123, 387, 152)",OU06PGE2ED,0.13324544553143133,E:/github/license_plate_detections/vehicle_image/697_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/697_19_plate_rotated.jpg
700,00:00:11,19,"(64, 0, 453, 225)","(291, 123, 382, 152)",GJ06PG8280,0.17879255063249888,E:/github/license_plate_detections/vehicle_image/700_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/700_19_plate_rotated.jpg
701,00:00:11,19,"(59, 1, 451, 225)","(290, 123, 379, 151)",GJ06PG8280,0.13989631898782715,E:/github/license_plate_detections/vehicle_image/701_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/701_19_plate_rotated.jpg
702,00:00:11,19,"(57, 1, 449, 224)","(289, 123, 377, 150)",GJ06PG928C,0.05201753486530982,E:/github/license_plate_detections/vehicle_image/702_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/702_19_plate_rotated.jpg
703,00:00:11,19,"(57, 1, 448, 224)","(286, 123, 376, 152)",GJ06PG8280,0.2931330494152616,E:/github/license_plate_detections/vehicle_image/703_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/703_19_plate_rotated.jpg
704,00:00:11,19,"(56, 1, 446, 223)","(285, 123, 374, 151)",GU06PG8280,0.10715413072522738,E:/github/license_plate_detections/vehicle_image/704_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/704_19_plate_rotated.jpg
705,00:00:11,19,"(57, 0, 445, 223)","(283, 123, 372, 151)",GU06PG8ZED,0.08928723166587127,E:/github/license_plate_detections/vehicle_image/705_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/705_19_plate_rotated.jpg
706,00:00:11,32,"(691, 0, 775, 24)","(734, 105, 787, 127)",GL46P96598,0.04010316536623492,E:/github/license_plate_detections/vehicle_image/706_32_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/706_32_plate_rotated.jpg
706,00:00:11,19,"(57, 0, 444, 222)","(280, 123, 372, 151)",GJ06PG8284,0.566837645095598,E:/github/license_plate_detections/vehicle_image/706_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/706_19_plate_rotated.jpg
707,00:00:11,19,"(57, 0, 443, 223)","(278, 123, 370, 150)",GJ06PG8380,0.11743219772951088,E:/github/license_plate_detections/vehicle_image/707_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/707_19_plate_rotated.jpg
708,00:00:11,32,"(691, 0, 848, 167)","(732, 104, 785, 128)",GJ06PH6599,0.02867149901792841,E:/github/license_plate_detections/vehicle_image/708_32_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/708_32_plate_rotated.jpg
708,00:00:11,19,"(56, 0, 442, 222)","(276, 122, 368, 151)",GJ06PQ8280,0.2912705941255936,E:/github/license_plate_detections/vehicle_image/708_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/708_19_plate_rotated.jpg
709,00:00:11,19,"(55, 0, 440, 222)","(274, 122, 366, 150)",GJ06PG8280,0.06755041535506998,E:/github/license_plate_detections/vehicle_image/709_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/709_19_plate_rotated.jpg
710,00:00:11,19,"(54, 0, 439, 222)","(272, 122, 363, 150)",GJ06PGE280,0.08276918503530327,E:/github/license_plate_detections/vehicle_image/710_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/710_19_plate_rotated.jpg
711,00:00:11,19,"(52, 0, 437, 221)","(270, 121, 363, 150)",GJ00PGE280,0.10903330906090115,E:/github/license_plate_detections/vehicle_image/711_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/711_19_plate_rotated.jpg
712,00:00:11,19,"(51, 0, 436, 221)","(267, 120, 361, 150)",GU06PG8ZED,0.03029325171913773,E:/github/license_plate_detections/vehicle_image/712_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/712_19_plate_rotated.jpg
713,00:00:11,19,"(49, 1, 435, 221)","(266, 120, 358, 149)",GJ06PGEZE4,0.13619198699924534,E:/github/license_plate_detections/vehicle_image/713_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/713_19_plate_rotated.jpg
714,00:00:11,19,"(48, 0, 432, 220)","(263, 120, 355, 148)",GJ06PG8389,0.11193629894748625,E:/github/license_plate_detections/vehicle_image/714_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/714_19_plate_rotated.jpg
715,00:00:11,19,"(46, 0, 431, 220)","(261, 119, 354, 148)",GJ06PGE28D,0.14590403783848901,E:/github/license_plate_detections/vehicle_image/715_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/715_19_plate_rotated.jpg
716,00:00:11,19,"(45, 0, 429, 220)","(258, 119, 351, 148)",GU00PG0390,0.009452393517243722,E:/github/license_plate_detections/vehicle_image/716_19_vehicle.jpg,E:/github/license_plate_detections/license_plate_images/716_19_plate_rotated.jpg
